"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051961","GO:0051961","negative regulation of nervous system development","22/1233","151/18860",0.145695364238411,2.22856007261673,4.0087710127616,0.00033206978328111,0.00424707942448784,0.00323821124129268,"SOX10/PTN/SPP1/SOX11/ID4/ASCL2/NTRK3/SEMA3G/DAAM2/SPART/SEMA5A/TRIM11/TRIM46/TMEM98/SEMA6D/PLXNA3/RTN4R/IDH2/PTPN13/ARHGAP4/TRPC6/ELAPOR2",22
"GO:0002399","GO:0002399","MHC class II protein complex assembly","6/1233","16/18860",0.375,5.7360097323601,5.01230737713515,0.000349332892512269,0.00444708896188875,0.00339070971557197,"HLA-DRB1/HLA-DOA/HLA-DPA1/HLA-DRA/HLA-DPB1/HLA-DMB",6
"GO:0002503","GO:0002503","peptide antigen assembly with MHC class II protein complex","6/1233","16/18860",0.375,5.7360097323601,5.01230737713515,0.000349332892512269,0.00444708896188875,0.00339070971557197,"HLA-DRB1/HLA-DOA/HLA-DPA1/HLA-DRA/HLA-DPB1/HLA-DMB",6
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","24/1233","172/18860",0.13953488372093,2.13432920273864,3.95251557499257,0.000352241345928648,0.00447371027288496,0.00341100729419242,"FGFR2/MMP9/CCL5/STAT1/OGN/NDRG2/PIK3R1/PDGFD/CNN1/FGF2/TCF7L2/NPR1/CCN4/PPARGC1A/ITGA2/IRAK1/ADAMTS1/MYD88/P2RY6/CX3CL1/CYBA/IGF1/JUN/MIR145",24
"GO:0007249","GO:0007249","canonical NF-kappaB signal transduction","41/1233","359/18860",0.114206128133705,1.74689989992025,3.77888512794102,0.000357672186905156,0.0045321702572195,0.00345558046071867,"TGFBR3/STAT1/LILRB4/CAV1/ADAM8/HLA-DRB1/WLS/LTB/CARD11/PELI2/PER1/CCR7/ESR1/LPAR1/CD74/BST2/EDNRB/CD4/ROR1/IKBKE/SLC20A1/NLRC3/IRAK1/TIFAB/MYD88/S100B/TMC8/LGALS9/TRIM59/CX3CL1/SECTM1/PARP1/LURAP1L/TRAF1/EDA2R/BIRC3/SHISA5/MID2/TLR7/ECT2/CARD10",41
"GO:0048701","GO:0048701","embryonic cranial skeleton morphogenesis","10/1233","43/18860",0.232558139534884,3.55721533789773,4.43994921147541,0.000361692164117699,0.00457252403321082,0.00348634843983634,"FGFR2/PAX5/PDGFRA/CHST11/MMP16/RUNX2/GLI3/SIX2/MTHFD1L/TBX15",10
"GO:0070227","GO:0070227","lymphocyte apoptotic process","15/1233","85/18860",0.176470588235294,2.69929869758122,4.15279870906008,0.000369962343708428,0.00466629923838695,0.00355784790881377,"CCL5/ADAM8/JAK3/IL7R/CD74/PDCD1/PRKCQ/LGALS9/IL2RA/GLI3/BAK1/CD3G/HSH2D/MYC/AURKB",15
"GO:0046645","GO:0046645","positive regulation of gamma-delta T cell activation","5/1233","11/18860",0.454545454545455,6.95273906952739,5.22300808253394,0.000392329208293271,0.00490321937487983,0.00373848909128291,"PTPRC/LCK/LILRB1/LEF1/NCKAP1L",5
"GO:0051256","GO:0051256","mitotic spindle midzone assembly","5/1233","11/18860",0.454545454545455,6.95273906952739,5.22300808253394,0.000392329208293271,0.00490321937487983,0.00373848909128291,"BIRC5/KIF4A/KIF23/CDCA8/AURKB",5
"GO:0070672","GO:0070672","response to interleukin-15","5/1233","11/18860",0.454545454545455,6.95273906952739,5.22300808253394,0.000392329208293271,0.00490321937487983,0.00373848909128291,"IL2RB/JAK3/PLCB1/CD4/IL2RG",5
"GO:0090267","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","5/1233","11/18860",0.454545454545455,6.95273906952739,5.22300808253394,0.000392329208293271,0.00490321937487983,0.00373848909128291,"BIRC5/CDCA8/NDC80/AURKB/GEN1",5
"GO:0031342","GO:0031342","negative regulation of cell killing","9/1233","36/18860",0.25,3.82400648824007,4.48551847491286,0.000398660285346718,0.00497099408197707,0.00379016432418112,"TIGIT/PTPRC/IL7R/HLA-F/HLA-B/LILRB1/NCKAP1L/HLA-A/LGALS9",9
"GO:0051338","GO:0051338","regulation of transferase activity","36/1233","304/18860",0.118421052631579,1.8113714944295,3.77195082270479,0.000404407899345224,0.00502787518148378,0.0038335336604779,"CDKN2A/DEPTOR/PKMYT1/NRG1/NLRC5/CDC25A/HLA-DRB1/LDB2/FGF2/PTPRC/SYNPO2/DTX3L/EZH2/CLSPN/LCP2/TPX2/CD74/AGT/CD4/MST1R/UBE2C/PLK1/CDC6/CDC20/MAD2L2/ARRDC3/ADAR/KIF14/CHTF18/CIMAP3/IGF1/WARS1/DUSP1/ECT2/CD300A/CARD10",36
"GO:0002052","GO:0002052","positive regulation of neuroblast proliferation","8/1233","29/18860",0.275862068965517,4.21959336633386,4.58896766395811,0.00040597749912602,0.00502787518148378,0.0038335336604779,"SOX10/ID4/FGF2/WDR62/ASPM/CDON/GLI3/CX3CL1",8
"GO:0045063","GO:0045063","T-helper 1 cell differentiation","8/1233","29/18860",0.275862068965517,4.21959336633386,4.58896766395811,0.00040597749912602,0.00502787518148378,0.0038335336604779,"ASCL2/JAK3/IL12RB1/LEF1/TMEM98/CD80/SPN/STAT4",8
"GO:0060135","GO:0060135","maternal process involved in female pregnancy","12/1233","60/18860",0.2,3.05920519059205,4.22520700498125,0.00043219804041999,0.00534052386740187,0.00407191453074792,"PTN/SPP1/PGR/STC2/CSMD1/ESR1/CBS/WNT4/LGALS9/PARP1/ADCY7/CTSB",12
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","20/1233","134/18860",0.149253731343284,2.28298894820302,3.94188973076621,0.000442189735756084,0.00545168156200181,0.00415666738329273,"PIK3R1/GPC3/SORBS1/IRS1/SLC2A6/AQP7/SLC50A1/SLC25A27/ACACB/SLC2A4/SLC26A6/KLF15/AQP1/SLC26A5/PID1/SLC2A5/ASPSCR1/IGF1/SGCB/TRARG1",20
"GO:0002347","GO:0002347","response to tumor cell","11/1233","52/18860",0.211538461538462,3.23569779774159,4.26967805268665,0.000448381104719515,0.00550322459021216,0.00419596667503629,"IL4I1/LAPTM5/GZMB/HLA-DRB1/NKG7/PRF1/RBMS3/PDCD1/HLA-A/CD226/PLK5",11
"GO:0006968","GO:0006968","cellular defense response","11/1233","52/18860",0.211538461538462,3.23569779774159,4.26967805268665,0.000448381104719515,0.00550322459021216,0.00419596667503629,"CXCL9/GNLY/FCMR/CCR5/ITK/PRF1/SPN/TCIRG1/IL33/C5AR1/TYROBP",11
"GO:2000177","GO:2000177","regulation of neural precursor cell proliferation","16/1233","96/18860",0.166666666666667,2.54933765882671,4.02504414437676,0.000466597865057674,0.00571399712153402,0.00435667145873938,"SOX10/PTN/ID4/NTRK3/PTPRZ1/FGF2/LRP2/WDR62/ASPM/CDON/LIMS2/GLI3/CX3CL1/CDH2/IGF1/SHCBP1",16
"GO:0045786","GO:0045786","negative regulation of cell cycle","44/1233","399/18860",0.110275689223058,1.68677980433647,3.66714446158583,0.000474226519390891,0.00579445528380745,0.00441801726829155,"GATA3/CDKN2A/FHL1/PKMYT1/MAP3K20/E2F1/KNL1/BIRC5/INHBA/FBXO6/PARP9/DTX3L/LILRB1/CENPF/EZH2/CLSPN/TIMELESS/HASPIN/RUNX3/PLK1/CDC6/DTL/CDC20/ESPL1/TRIP13/PKD2/MAD2L2/ZC3H12D/FANCD2/BUB1B/H2AX/BUB1/CDCA8/EME1/NDC80/CCNF/AURKB/GEN1/DUSP1/CCNB1/BRIP1/GPR132/MUC1/DACT1",44
"GO:0048659","GO:0048659","smooth muscle cell proliferation","24/1233","176/18860",0.136363636363636,2.08582172085822,3.8276445082688,0.000495769940575226,0.00602706970814925,0.0045953755346445,"FGFR2/MMP9/CCL5/STAT1/OGN/NDRG2/PIK3R1/PDGFD/CNN1/FGF2/TCF7L2/NPR1/CCN4/PPARGC1A/ITGA2/IRAK1/ADAMTS1/MYD88/P2RY6/CX3CL1/CYBA/IGF1/JUN/MIR145",24
"GO:0007616","GO:0007616","long-term memory","9/1233","37/18860",0.243243243243243,3.72065496153087,4.38108394277344,0.000496567124292165,0.00602706970814925,0.0045953755346445,"RELN/SLC17A7/NTF4/SLC2A4/CAMK4/PRNP/RASGRF1/ARC/LCN2",9
"GO:2000406","GO:2000406","positive regulation of T cell migration","9/1233","37/18860",0.243243243243243,3.72065496153087,4.38108394277344,0.000496567124292165,0.00602706970814925,0.0045953755346445,"CCL5/CXCL10/ASCL2/ADAM8/CORO1A/SPN/LGALS9/CXCL12/ITGA4",9
"GO:0002715","GO:0002715","regulation of natural killer cell mediated immunity","12/1233","61/18860",0.19672131147541,3.00905428582825,4.15662534761074,0.000506505876798886,0.00611049767512031,0.00465898568964329,"TIGIT/SLAMF6/HLA-F/HLA-B/LILRB1/CALHM6/CD96/HLA-A/LGALS9/CD226/LAG3/VAV1",12
"GO:0038093","GO:0038093","Fc receptor signaling pathway","12/1233","61/18860",0.19672131147541,3.00905428582825,4.15662534761074,0.000506505876798886,0.00611049767512031,0.00465898568964329,"KIT/FCMR/FCGR1A/FCGR3A/LCK/MYO1G/FER/PRKCQ/CD247/FCGR2A/VAV1/FCER1G",12
"GO:0002758","GO:0002758","innate immune response-activating signaling pathway","39/1233","342/18860",0.114035087719298,1.74428366130249,3.67372094914342,0.000506799748829929,0.00611049767512031,0.00465898568964329,"GBP5/OAS3/PIK3R1/FCRL3/MAP3K20/CAV1/PIK3AP1/IRF1/OAS1/RSAD2/PTPN6/SLC15A3/OASL/PAK3/TRIM11/CTSS/TRAF3IP3/IRF5/ESR1/NLRC3/CD300LF/IRAK1/RNF39/TIFAB/MYD88/DDX60/PARP1/IRF7/S100A9/CYBA/IRF4/S100A8/AURKB/CGAS/ZDHHC12/BIRC3/TLR7/TYROBP/CD300A",39
"GO:0070341","GO:0070341","fat cell proliferation","6/1233","17/18860",0.352941176470588,5.39859739516244,4.79860846315134,0.000510138370027399,0.00611049767512031,0.00465898568964329,"FGF10/E2F1/PER2/SLC2A4/PID1/E2F3",6
"GO:0072074","GO:0072074","kidney mesenchyme development","6/1233","17/18860",0.352941176470588,5.39859739516244,4.79860846315134,0.000510138370027399,0.00611049767512031,0.00465898568964329,"STAT1/OSR1/WNT4/PKD2/SIX2/MYC",6
"GO:1904044","GO:1904044","response to aldosterone","6/1233","17/18860",0.352941176470588,5.39859739516244,4.79860846315134,0.000510138370027399,0.00611049767512031,0.00465898568964329,"PTPRC/INHBA/CYBB/PARP1/HCN2/CYBA",6
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","23/1233","166/18860",0.13855421686747,2.1193288970969,3.83100136732926,0.000512392563012568,0.00612409801294934,0.00466935534898835,"CXCR3/FPR3/CAV1/CCR5/ADCYAP1R1/CXCR4/CCR7/ESR1/LPAR1/P2RX5/EDNRB/CD4/JPH2/CD52/CD24/CCR4/ADCY5/FPR1/BAK1/AGTR1/CD38/C5AR1/TRPC6",23
"GO:0042832","GO:0042832","defense response to protozoan","8/1233","30/18860",0.266666666666667,4.07894025412274,4.46363213243984,0.000522166913747103,0.00620030734458057,0.00472746161207276,"GBP4/NKG7/IRF8/BATF2/MYD88/IRF4/CD37/GBP1",8
"GO:0050860","GO:0050860","negative regulation of T cell receptor signaling pathway","8/1233","30/18860",0.266666666666667,4.07894025412274,4.46363213243984,0.000522166913747103,0.00620030734458057,0.00472746161207276,"LILRB4/LAPTM5/PTPN6/SLA2/UBASH3A/CSK/PRNP/GBP1",8
"GO:0060512","GO:0060512","prostate gland morphogenesis","8/1233","30/18860",0.266666666666667,4.07894025412274,4.46363213243984,0.000522166913747103,0.00620030734458057,0.00472746161207276,"FGFR2/TP63/FGF10/SERPINB5/ID4/ESR1/IGF1/SULF1",8
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway","26/1233","198/18860",0.131313131313131,2.00856906453014,3.77320856812399,0.000533193669691348,0.00630169418104527,0.00480476461508846,"CCL5/OAS3/LAPTM5/NLRC5/ISG15/CAV1/ZBP1/PTPRC/OAS1/PARP9/PTPN6/TRAIP/IL6ST/CXCR4/CD74/SLIT3/IKBKE/PARP14/CD300LF/IRAK1/ADAR/TMC8/CD24/H2BC11/USP18/IRF7",26
"GO:0060338","GO:0060338","regulation of type I interferon-mediated signaling pathway","10/1233","45/18860",0.222222222222222,3.39911687843561,4.2614482415773,0.000534158951407564,0.00630169418104527,0.00480476461508846,"OAS3/NLRC5/ISG15/ZBP1/OAS1/PTPN6/IKBKE/ADAR/USP18/IRF7",10
"GO:1902622","GO:1902622","regulation of neutrophil migration","10/1233","45/18860",0.222222222222222,3.39911687843561,4.2614482415773,0.000534158951407564,0.00630169418104527,0.00480476461508846,"ADAM8/SLAMF8/CCR7/NCKAP1L/CD74/RAC2/MYD88/JAM3/RIPOR2/C5AR1",10
"GO:0050767","GO:0050767","regulation of neurogenesis","42/1233","378/18860",0.111111111111111,1.69955843921781,3.63368338753532,0.000540644924899187,0.00636449530945839,0.00485264771301704,"NTRK2/SOX10/PTN/SPP1/SOX11/LRP8/RELN/KIT/ID4/E2F1/ASCL2/NTRK3/SEMA3G/PTPRZ1/FGF2/DAAM2/SPART/SEMA5A/IL6ST/PER2/LRP2/CXCR4/TRIM11/EZH2/LEF1/TRIM46/SKIL/WDR62/TMEM98/ASPM/CDON/SEMA6D/CDH4/PLXNA3/MME/GLI3/CX3CL1/RTN4R/IDH2/ARHGAP4/CXCL12/TRPC6",42
"GO:0086001","GO:0086001","cardiac muscle cell action potential","15/1233","88/18860",0.170454545454545,2.60727715107277,3.99694802116266,0.000543214810304331,0.00638102547554916,0.00486525123753484,"ATP1A2/DMD/CACNA1G/SCN7A/CAV1/SCN2A/TBX18/ANK2/KCNJ5/HCN2/SCN4B/NOS1AP/SCN2B/NEDD4L/SCN4A",15
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","33/1233","275/18860",0.12,1.83552311435523,3.69143477747842,0.000546824146341543,0.00640966890165654,0.00488709058997908,"TP63/FGF10/CDKN2A/FHL1/ID4/E2F1/CDC25A/INHBA/PTPN6/PLCB1/STIL/EZH2/RRM2/IQGAP3/CDC6/PKD2/ADAMTS1/ZC3H12D/KIF14/CCNO/CDC7/BCAT1/EGFR/CCNF/PLK5/MYC/CCNB2/CCNB1/CCNG2/GPR132/E2F3/MUC1/DACT1",33
"GO:0060562","GO:0060562","epithelial tube morphogenesis","39/1233","344/18860",0.113372093023256,1.73414247722515,3.63444126242331,0.000568206033304041,0.00664606800492803,0.00506733450753604,"FGFR2/IRX1/CXCL10/GATA3/FGF10/PGR/GPC3/KIF26B/FGF2/OSR1/HAND2/ITGAX/CSMD1/LRP2/STIL/SALL4/AREG/LEF1/TIMELESS/ESR1/HS3ST3B1/AGT/CTHRC1/DLG5/WNT4/TFAP2C/PKD2/IRX2/STARD13/GLI3/SIX2/LAMA1/LCN2/MYC/IGF1/WNK4/MTHFD1L/DLC1/HOXA5",39
"GO:0032608","GO:0032608","interferon-beta production","12/1233","62/18860",0.193548387096774,2.96052115218586,4.08943416260282,0.000591273334663626,0.00687536939989545,0.00524216673472405,"OAS3/OAS2/ISG15/IRF1/OAS1/TRAIP/LILRB1/IRF5/NLRC3/ZBTB20/IRF7/TLR7",12
"GO:0032648","GO:0032648","regulation of interferon-beta production","12/1233","62/18860",0.193548387096774,2.96052115218586,4.08943416260282,0.000591273334663626,0.00687536939989545,0.00524216673472405,"OAS3/OAS2/ISG15/IRF1/OAS1/TRAIP/LILRB1/IRF5/NLRC3/ZBTB20/IRF7/TLR7",12
"GO:0007052","GO:0007052","mitotic spindle organization","20/1233","137/18860",0.145985401459854,2.23299648948325,3.83076994411989,0.000591578185486072,0.00687536939989545,0.00524216673472405,"MYBL2/TACC3/CEP126/BIRC5/KIF4A/STIL/POC1A/TPX2/WDR62/UHRF1/PLK1/KIFC1/CDC20/KIF23/CDCA8/NDC80/PLK5/RIPOR2/AURKB/CCNB1",20
"GO:1901654","GO:1901654","response to ketone","29/1233","232/18860",0.125,1.91200324412003,3.69665505527472,0.000598599403019616,0.00694223121213851,0.00529314592545222,"SOX10/TGFBR3/SPP1/CAV1/UCP2/NTRK3/FGF2/PTPRC/INHBA/FOXP3/CCR7/SLIT3/CYBB/FBXO32/PNKD/F5/AQP1/CPS1/P2RY6/ADCY5/PARP1/HCN2/KLF9/CYBA/CD38/DUSP1/PTGDR2/MAP4K1/PLN",29
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","40/1233","357/18860",0.112044817927171,1.71384044290871,3.60135430137986,0.000614453981713978,0.00711103825772159,0.00542185387225086,"PLEKHH2/ARHGAP6/PIK3R1/LMOD1/PDGFRA/DAAM2/SYNPO2/SEMA5A/CORO1A/PAK3/GPM6B/CGNL1/CYFIP2/GSN/CCR7/NCKAP1L/LPAR1/BST2/RAC2/CARMIL2/F11R/DIXDC1/WASF3/WNT4/CYRIB/FER/COTL1/RAPGEF3/DSTN/CX3CL1/CFL2/PDGFA/RND3/FHOD3/CXCL12/JAM3/SVIL/TMOD1/DLC1/ECT2",40
"GO:0000022","GO:0000022","mitotic spindle elongation","5/1233","12/18860",0.416666666666667,6.37334414706678,4.92441119019542,0.00063642145768512,0.00727300847467295,0.00554534903795517,"BIRC5/KIF4A/KIF23/CDCA8/AURKB",5
"GO:0000727","GO:0000727","double-strand break repair via break-induced replication","5/1233","12/18860",0.416666666666667,6.37334414706678,4.92441119019542,0.00063642145768512,0.00727300847467295,0.00554534903795517,"MCM2/MCM5/GINS4/MCM4/CDC7",5
"GO:0001794","GO:0001794","type IIa hypersensitivity","5/1233","12/18860",0.416666666666667,6.37334414706678,4.92441119019542,0.00063642145768512,0.00727300847467295,0.00554534903795517,"IGHG1/FCGR1A/FCGR3A/FCGR2A/FCER1G",5
"GO:0002445","GO:0002445","type II hypersensitivity","5/1233","12/18860",0.416666666666667,6.37334414706678,4.92441119019542,0.00063642145768512,0.00727300847467295,0.00554534903795517,"IGHG1/FCGR1A/FCGR3A/FCGR2A/FCER1G",5
"GO:0035771","GO:0035771","interleukin-4-mediated signaling pathway","5/1233","12/18860",0.416666666666667,6.37334414706678,4.92441119019542,0.00063642145768512,0.00727300847467295,0.00554534903795517,"JAK3/PTPRC/IL2RG/PARP14/CD300LF",5
"GO:0043320","GO:0043320","natural killer cell degranulation","5/1233","12/18860",0.416666666666667,6.37334414706678,4.92441119019542,0.00063642145768512,0.00727300847467295,0.00554534903795517,"HLA-F/FCGR3A/CORO1A/NKG7/UNC13D",5
"GO:0033044","GO:0033044","regulation of chromosome organization","30/1233","244/18860",0.122950819672131,1.88065892864265,3.66193926393538,0.000641135718475816,0.00728814488335861,0.00555688988375996,"TACC3/MAP3K20/KNL1/BIRC5/CENPF/PIF1/SMG5/HASPIN/UBE2C/PLK1/CDC6/CDC20/ESPL1/TRIP13/CCT3/MAD2L2/BUB1B/PRKCQ/NCAPH/BUB1/RMI2/CDCA8/PARP1/SMC4/NDC80/MYC/AURKB/GEN1/DUSP1/CCNB1",30
"GO:0002701","GO:0002701","negative regulation of production of molecular mediator of immune response","10/1233","46/18860",0.217391304347826,3.32522303325223,4.17594364002222,0.000643071607355172,0.00728814488335861,0.00555688988375996,"LILRB4/FCRL3/JAK3/HLA-F/FOXP3/LILRB1/BST2/SLAMF1/CD96/IL33",10
"GO:0007157","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","10/1233","46/18860",0.217391304347826,3.32522303325223,4.17594364002222,0.000643071607355172,0.00728814488335861,0.00555688988375996,"CD6/FAT4/ITGAL/SELL/NLGN1/CDH4/ICAM1/AMIGO2/CADM3/CDH2",10
"GO:0046006","GO:0046006","regulation of activated T cell proliferation","10/1233","46/18860",0.217391304347826,3.32522303325223,4.17594364002222,0.000643071607355172,0.00728814488335861,0.00555688988375996,"LILRB4/LAPTM5/IL12RB1/FOXP3/SLAMF1/PRNP/CD24/LGALS9/IL2RA/IGF1",10
"GO:0046597","GO:0046597","host-mediated suppression of symbiont invasion","7/1233","24/18860",0.291666666666667,4.46134090294674,4.48752954357264,0.000647346484801131,0.0073214352433913,0.00558227231891362,"CIITA/TRIM11/LRRC15/GSN/CD74/TRIM59/MID2",7
"GO:0008643","GO:0008643","carbohydrate transport","20/1233","138/18860",0.144927536231884,2.21681535550149,3.79437081024984,0.00065024086344195,0.0073390071886211,0.00559567015419931,"PIK3R1/GPC3/SORBS1/IRS1/SLC2A6/AQP7/SLC50A1/SLC25A27/ACACB/SLC2A4/SLC26A6/KLF15/AQP1/SLC26A5/PID1/SLC2A5/ASPSCR1/IGF1/SGCB/TRARG1",20
"GO:0000280","GO:0000280","nuclear division","48/1233","453/18860",0.105960264900662,1.62077096190307,3.53704556618435,0.000658831193970992,0.00739024990942051,0.0056347404747519,"MYBL2/PKMYT1/KIF2C/KNL1/BIRC5/CCDC8/KIF4A/CENPF/PLCB1/TPX2/UHRF1/SGO1/HASPIN/CDC25B/UBE2C/PLK1/KIFC1/KIF18B/CDC20/WNT4/ESPL1/TRIP13/ASPM/CDCA2/MAD2L2/FANCD2/BUB1B/KIF14/NCAPH/CAV2/KIF23/BUB1/CDCA8/RAD54L/EME1/SMC4/NDC80/TOP2A/NFIB/IGF1/RIPOR2/AURKB/GEN1/CCNB2/DUSP1/CCNB1/BRIP1/MKI67",48
"GO:0042060","GO:0042060","wound healing","48/1233","453/18860",0.105960264900662,1.62077096190307,3.53704556618435,0.000658831193970992,0.00739024990942051,0.0056347404747519,"MMRN1/DST/FGF10/TFPI/NRG1/CSRP1/GZMB/CAV1/PROS1/SVEP1/FGF2/PDGFRA/PLAUR/PTPN6/LCK/MYLK/IL6ST/PRF1/SLC12A2/AHNAK/F10/MYOF/SMOC2/PLAT/CARMIL2/F11R/FERMT3/CCN4/ANGPT4/WNT4/ITGA2/SLC7A11/F5/MYL9/AQP1/PRRG3/COMP/CYP4F11/PRKCQ/CX3CL1/PDGFA/CD34/IGF1/SYTL4/PLAU/VAV1/FCER1G/MCAM",48
"GO:0060537","GO:0060537","muscle tissue development","48/1233","453/18860",0.105960264900662,1.62077096190307,3.53704556618435,0.000658831193970992,0.00739024990942051,0.0056347404747519,"FGFR2/DMD/TGFBR3/PITX1/SOX11/NRG1/PGM5/MYH11/CACNA1G/CSRP1/CAV1/PAX5/FGF2/PDGFRA/ERBB4/FOXP2/OSR1/ZBTB18/MYLK/LRP2/CENPF/LEF1/ALPK2/COL14A1/KCNK2/SKIL/ALDH1A2/JPH2/TBX18/SAV1/TIPARP/MEIS1/CDON/PKD2/S100B/HLF/CAV2/CFL2/FHOD3/MYC/IGF1/SGCB/SVIL/CCNB1/PLN/MIR145/AKAP6/G6PD",48
"GO:0051781","GO:0051781","positive regulation of cell division","16/1233","99/18860",0.161616161616162,2.47208500249863,3.88395473669822,0.000662531473210104,0.00741625375330643,0.00565456726186182,"FGFR2/PTN/PDGFD/FGF2/BIRC5/CDC25B/GAREM1/CDC6/HDGF/KIF14/KIF23/CDCA8/PDGFA/AURKB/SVIL/ECT2",16
"GO:0002507","GO:0002507","tolerance induction","8/1233","31/18860",0.258064516129032,3.94736153624781,4.34362472997557,0.000663859031625896,0.00741625375330643,0.00565456726186182,"LILRB4/HLA-B/FOXP3/CD3E/PDCD1/CCR4/LGALS9/IL2RA",8
"GO:0070228","GO:0070228","regulation of lymphocyte apoptotic process","12/1233","63/18860",0.19047619047619,2.91352875294481,4.02358020341811,0.000687630447776501,0.00765058754294425,0.0058332364686218,"CCL5/ADAM8/JAK3/IL7R/CD74/PDCD1/PRKCQ/LGALS9/CD3G/HSH2D/MYC/AURKB",12
"GO:0070542","GO:0070542","response to fatty acid","12/1233","63/18860",0.19047619047619,2.91352875294481,4.02358020341811,0.000687630447776501,0.00765058754294425,0.0058332364686218,"IRS1/UCP2/E2F1/PLCB1/PDK4/KCNK2/CD4/PID1/CPS1/LPL/CCNB1/ZNF683",12
"GO:0031348","GO:0031348","negative regulation of defense response","36/1233","313/18860",0.115015974440895,1.75928733005294,3.58255735621058,0.000698091514621599,0.00775122302441914,0.00590996659650825,"GATA3/OAS3/NLRC5/ISG15/TIGIT/HLA-DRB1/PTPRC/OAS1/SLAMF8/CXCL17/HLA-F/PTPN6/HLA-B/FOXP3/GPR17/LILRB1/MICB/SIGLEC10/PARP14/CD96/CST7/SPN/NLRC3/IL10RA/HLA-A/LRFN5/ADAR/LGALS9/IL2RA/CX3CL1/USP18/PARP1/IGF1/AURKB/IL33/MIR145",36
"GO:0043299","GO:0043299","leukocyte degranulation","14/1233","81/18860",0.17283950617284,2.64375757211659,3.92098978813925,0.000712308955032732,0.00787990389830099,0.0060080801024486,"KIT/HLA-F/FCGR3A/CORO1A/NKG7/CD84/NCKAP1L/RAC2/LGALS9/STXBP2/UNC13D/LAT2/FCER1G/CD300A",14
"GO:2000401","GO:2000401","regulation of lymphocyte migration","13/1233","72/18860",0.180555555555556,2.76178246372894,3.96122874229983,0.000712559815429118,0.00787990389830099,0.0060080801024486,"CCL5/CXCL10/ASCL2/ADAM8/CORO1A/JAM2/SPN/CCL4/LGALS9/STK10/CXCL12/RIPOR2/ITGA4",13
"GO:0030326","GO:0030326","embryonic limb morphogenesis","19/1233","129/18860",0.147286821705426,2.25290304733523,3.77644796540661,0.000717929138957493,0.00789648199224718,0.0060207201698479,"TP63/PITX1/GPC3/MAP3K20/OSR1/HAND2/RECK/SALL4/ALX4/LEF1/CHST11/ALDH1A2/DYNC2H1/ZBTB16/RUNX2/INTU/GLI3/AFF3/TMEM231",19
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","19/1233","129/18860",0.147286821705426,2.25290304733523,3.77644796540661,0.000717929138957493,0.00789648199224718,0.0060207201698479,"TP63/PITX1/GPC3/MAP3K20/OSR1/HAND2/RECK/SALL4/ALX4/LEF1/CHST11/ALDH1A2/DYNC2H1/ZBTB16/RUNX2/INTU/GLI3/AFF3/TMEM231",19
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway","37/1233","325/18860",0.113846153846154,1.74139372387548,3.56570948990144,0.000718386560493075,0.00789648199224718,0.0060207201698479,"GBP5/OAS3/PIK3R1/FCRL3/MAP3K20/CAV1/PIK3AP1/IRF1/OAS1/RSAD2/PTPN6/SLC15A3/OASL/TRIM11/CTSS/TRAF3IP3/IRF5/ESR1/NLRC3/CD300LF/IRAK1/RNF39/TIFAB/MYD88/DDX60/PARP1/IRF7/S100A9/CYBA/IRF4/S100A8/AURKB/CGAS/ZDHHC12/BIRC3/TLR7/CD300A",37
"GO:0002693","GO:0002693","positive regulation of cellular extravasation","6/1233","18/18860",0.333333333333333,5.09867531765342,4.60116635606377,0.000723111967483619,0.00790082816368329,0.00602403393438922,"LYVE1/ADAM8/PDGFD/ICAM1/JAM3/RIPOR2",6
"GO:0033631","GO:0033631","cell-cell adhesion mediated by integrin","6/1233","18/18860",0.333333333333333,5.09867531765342,4.60116635606377,0.000723111967483619,0.00790082816368329,0.00602403393438922,"CCL5/CD3E/FERMT3/PLPP3/SKAP1/ITGA4",6
"GO:0048557","GO:0048557","embryonic digestive tract morphogenesis","6/1233","18/18860",0.333333333333333,5.09867531765342,4.60116635606377,0.000723111967483619,0.00790082816368329,0.00602403393438922,"FGFR2/SOX11/FGF10/PDGFRA/GLI3/SIX2",6
